name,price,url,image,description,dimensions,material,color,category,brand
Parays,"£2,554.00",https://www.heals.com/parays-rug-orange-green-200-x-300cm.html,https://www.heals.com/media/catalog/product//8/_/8_parays_1.jpg,,,,,,Heal's
Parays,"£2,554.00",https://www.heals.com/parays-rug-yellow-purple-200-x-300cm.html,https://www.heals.com/media/catalog/product//7/_/7_parays_1.jpg,,,,,,Heal's
Jana Check Rug,From£229.00£183.00,https://www.heals.com/jana-check-rug.html,https://www.heals.com/media/catalog/product//j/a/jana-check-rug--69392.jpg,,,,,,Heal's
Canevas Geo Rug Coral,"£2,699.00",https://www.heals.com/canevas-geo-rug-coral-170-x-240cm.html,https://www.heals.com/media/catalog/product//_/c/_c_a_canevasgeo-rug-coral-2.jpg,,,,,,Heal's
Canevas Geo Rug Grey,"£2,699.00",https://www.heals.com/canevas-geo-rug-grey-170-x-240cm.html,https://www.heals.com/media/catalog/product//_/c/_c_a_canevasgeo-rug-yellow-2.jpg,,,,,,Heal's
Canevas Natural Flower Rug,"From£2,299.00",https://www.heals.com/canevas-natural-flower-rug.html,https://www.heals.com/media/catalog/product//c/a/canevas-natural-flower-large-three.jpg,,,,,,Heal's
Nuances Rug Rounded Burgundy,"£2,799.00",https://www.heals.com/nuances-rug-rounded-burgundy-250-x-300cm.html,https://www.heals.com/media/catalog/product//_/n/_n_u_nuances-burgundy-round-2.jpg,,,,,,Heal's
Nuances Rug Rounded Volcano,"£2,799.00",https://www.heals.com/nuances-rug-rounded-volcano-250-x-300cm.html,https://www.heals.com/media/catalog/product//n/u/nuances-volcano-round-2_1.jpg,,,,,,Heal's
Nuances Rug Curve Volcano,"£2,399.00",https://www.heals.com/nuances-rug-curve-volcano-200-x-300cm.html,https://www.heals.com/media/catalog/product//n/u/nuances-volcano-curve-2_1.jpg,,,,,,Heal's
Nuances Rug Curve Burgundy,"£2,399.00",https://www.heals.com/nuances-rug-curve-burgundy-200-x-300cm.html,https://www.heals.com/media/catalog/product//_/n/_n_u_nuances-burgundy-curve-2.jpg,,,,,,Heal's
Nuances Rug Curve Nalad Blue,"£2,399.00",https://www.heals.com/nuances-rug-curve-nalad-blue-200-x-300cm.html,https://www.heals.com/media/catalog/product//_/n/_n_u_nuances-naiad-curve-2.jpg,,,,,,Heal's
Monu Rug Rose,"From£3,570.00£3,034.00",https://www.heals.com/monu-rug-rose.html,https://www.heals.com/media/catalog/product//m/o/monu-rose-3.jpg,,,,,,Heal's
